"Particule detection","Bounding rectangle","Area","Perimeter","Centroid","Fit Elipse","Shape","Feret’s diameter"
48,46,48,48,49,50,56,149
48,48,47,48,49,51,56,149
48,46,49,47,49,50,55,149
48,46,48,48,49,51,57,149
48,47,47,47,49,49,56,149
48,46,47,47,49,50,55,149
48,47,49,48,49,50,56,149
48,46,47,47,49,51,56,149
48,46,52,46,49,51,56,149
48,47,49,47,49,51,55,149
48,45,47,51,49,51,60,149
48,45,48,51,49,51,63,149
48,47,47,47,49,50,56,149
48,47,49,48,49,51,56,149
48,49,47,49,49,51,56,149
48,47,47,47,49,52,59,149
48,47,48,47,49,54,57,149
48,47,48,50,49,51,56,149
48,47,52,47,49,51,55,149
48,48,48,50,49,50,56,149
48,46,47,50,49,50,56,149
48,46,47,48,49,52,57,149
48,47,47,47,49,50,58,149
48,47,48,50,49,49,66,149
48,46,48,50,49,52,56,149
48,48,48,47,49,52,55,149
48,46,51,48,49,61,57,149
48,58,46,48,49,51,55,149
48,46,51,47,49,50,60,149
48,47,49,47,49,52,57,149
48,46,49,56,49,52,57,149
48,46,48,48,49,52,57,149
48,47,50,48,49,51,58,149
48,47,49,49,49,51,57,149
48,47,49,50,49,51,57,149
48,46,49,49,49,53,56,149
48,47,50,48,49,51,55,149
48,46,49,50,49,51,59,149
48,47,51,47,49,50,58,149
48,47,49,47,49,50,58,149
48,48,48,51,49,51,54,149
48,46,47,47,49,50,57,149
48,47,48,54,49,49,55,149
48,47,50,48,49,50,56,149
48,47,49,47,49,51,55,149
48,46,49,53,49,50,57,149
48,46,49,50,49,50,55,149
48,46,52,49,49,51,55,149
48,49,49,55,49,52,55,149
48,47,48,47,49,50,55,149
48,47,48,49,49,51,56,149
48,46,47,53,49,50,57,149
48,48,49,48,49,53,68,149
48,48,48,48,49,50,55,149
48,49,48,52,49,51,55,149
48,47,48,49,49,50,55,149
48,48,55,49,49,53,55,149
48,49,49,48,49,60,55,149
48,49,50,48,49,54,55,149
48,48,47,47,49,53,55,149
48,59,50,50,49,50,55,149
48,48,48,50,49,53,56,149
48,47,48,52,49,52,55,149
48,47,48,50,49,50,56,149
48,47,50,54,49,51,57,149
48,47,47,48,49,52,56,149
48,47,47,47,49,49,56,149
48,46,48,49,49,50,55,149
48,48,48,48,49,49,56,149
48,47,47,48,49,50,55,149
48,47,47,49,49,49,56,149
48,47,50,50,49,50,55,149
48,49,54,49,49,50,56,149
48,48,49,48,49,51,60,149
48,46,48,51,49,51,56,149
48,49,48,50,49,52,55,149
48,48,49,47,49,53,56,149
48,48,47,48,49,50,56,149
48,47,49,49,49,51,56,149
48,48,48,50,49,50,58,149
48,47,47,57,49,50,56,149
48,48,48,49,49,50,56,149
48,48,52,49,49,50,68,149
48,47,47,47,49,50,56,149
48,47,47,52,49,54,55,149
48,47,48,50,49,50,55,149
48,47,48,49,49,51,56,149
48,48,48,51,49,50,56,149
48,47,48,50,49,51,55,149
48,47,47,49,49,61,56,149
48,47,48,49,49,52,55,149
48,46,50,51,49,53,58,149
48,46,48,52,49,51,57,149
48,46,51,52,49,51,59,149
48,58,49,50,49,50,58,149
48,48,47,54,49,51,56,149
48,48,47,49,49,51,58,149
48,46,47,49,49,50,57,149
48,50,48,51,49,51,57,149
48,49,48,49,49,50,59,149
48,46,48,52,49,50,58,149
48,48,47,49,49,50,56,149
48,47,48,47,49,50,55,149
48,46,53,49,49,50,56,149
48,48,48,50,49,51,55,149
48,47,48,48,49,49,55,149
48,48,48,52,49,50,55,149
48,47,48,48,49,50,55,149
48,47,47,47,49,50,55,149
48,47,48,47,49,49,55,149
48,47,47,54,49,49,56,149
48,47,48,48,49,49,56,149
48,47,48,48,49,49,68,149
48,47,52,48,49,49,57,149
48,48,47,51,49,52,57,149
48,47,48,49,49,49,57,149
48,47,47,47,49,51,57,149
48,48,48,48,49,49,56,149
48,48,48,49,49,50,55,149
48,47,49,48,49,53,56,149
48,47,51,48,49,50,55,149
48,46,49,47,49,61,56,149
48,47,49,49,49,49,56,149
48,46,51,51,49,49,55,149
48,47,49,50,49,52,56,149
48,47,47,49,49,51,55,149
48,46,47,49,49,50,56,149
48,47,46,48,49,51,55,149
48,59,50,49,49,50,55,149
48,47,51,48,49,50,56,149
48,47,49,47,49,50,55,149
48,47,47,48,49,51,55,149
48,47,52,49,49,49,55,149
48,48,48,48,49,50,54,149
48,47,47,49,49,51,56,149
48,47,48,49,49,50,56,149
48,48,48,49,49,50,56,149
48,47,47,54,49,50,57,149
48,47,47,49,49,51,55,149
48,47,48,50,49,50,56,149
48,47,49,49,49,51,56,149
48,47,52,49,49,49,68,149
48,47,50,47,49,49,58,149
48,47,48,47,49,49,56,149
48,47,48,48,49,50,57,149
48,48,47,49,49,49,57,149
48,47,49,49,49,50,56,149
48,46,51,49,49,50,58,149
48,46,58,50,49,50,57,149
48,47,48,48,49,52,57,149
48,47,54,50,49,51,58,149
48,46,48,49,49,51,56,149
48,46,49,55,49,51,56,149
48,46,47,57,49,60,57,149
48,46,47,50,49,51,55,149
48,47,47,48,49,51,56,149
48,47,48,49,49,52,56,149
48,49,47,47,49,52,55,149
48,48,51,47,49,57,56,149
48,47,50,48,49,54,54,149
48,46,48,47,49,56,54,149
48,58,47,48,49,51,55,149
48,48,48,47,49,50,56,149
48,46,48,48,49,50,56,149
48,48,47,49,49,49,55,149
48,48,48,48,49,49,55,149
48,49,47,48,49,49,55,149
48,47,48,49,49,52,55,149
48,46,52,53,49,49,54,149
48,47,50,48,49,52,54,149
48,49,49,55,49,50,55,149
48,47,48,49,49,50,67,149
48,47,49,52,49,50,56,149
48,48,50,52,49,51,55,149
48,47,50,48,49,49,56,149
48,47,50,52,49,50,55,149
48,47,49,49,49,50,56,149
48,48,48,50,49,50,56,149
48,50,48,53,49,51,55,149
48,47,53,49,49,52,55,149
48,47,50,53,49,50,56,149
48,48,50,53,49,49,56,149
48,47,50,50,49,50,56,149
48,47,50,49,49,50,58,149
48,46,49,53,49,50,55,149
48,47,49,49,49,61,56,149
48,46,49,51,49,50,55,149
48,47,49,50,49,50,55,149
48,46,49,49,49,49,57,149
48,47,48,48,49,50,56,149
48,46,49,55,49,49,56,149
48,46,47,48,49,49,56,149
48,46,53,49,49,50,57,149
48,46,49,50,49,50,55,149
48,46,48,48,49,51,55,149
48,58,47,48,49,50,56,149
48,47,47,48,49,53,57,149
48,46,49,54,49,51,56,149
48,46,47,49,49,50,56,149
48,48,48,49,49,51,56,149
48,47,48,48,49,50,57,149
48,47,47,49,49,51,57,149
48,47,47,47,49,51,56,149
48,47,48,48,49,52,57,149
48,46,48,48,49,50,57,149
48,59,52,51,49,51,57,149
48,49,49,49,49,50,56,149
48,48,47,48,49,52,56,149
48,46,48,49,49,52,56,149
48,47,48,54,49,50,56,149
48,47,48,47,49,51,56,149
48,47,48,46,49,51,55,149
48,48,47,50,49,52,56,149
48,47,49,49,49,49,59,149
48,47,48,48,49,51,60,149
48,47,48,49,49,50,57,149
48,47,48,51,49,52,56,149
48,47,53,50,49,60,63,149
48,46,48,48,49,51,55,149
48,48,48,50,49,52,62,149
48,48,47,52,49,52,56,149
48,47,49,50,49,50,55,149
48,47,48,50,49,54,56,149
48,46,47,51,49,51,56,149
48,47,48,49,49,49,56,149
48,48,49,47,49,50,55,149
48,47,48,49,49,49,56,149
48,46,48,49,49,50,58,149
48,47,51,50,49,49,58,149
48,58,49,48,49,49,58,149
48,48,48,49,49,51,69,149
48,46,50,55,49,50,58,149
48,47,50,48,49,50,57,149
48,47,48,50,49,49,55,149
48,48,48,49,49,49,55,149
48,47,48,50,49,50,58,149
48,47,48,50,49,50,56,149
48,47,48,47,49,52,57,149
48,46,48,47,49,51,57,149
48,47,56,47,49,50,56,149
48,47,50,47,49,50,55,149
48,48,48,47,49,50,55,149
48,48,47,47,49,52,55,149
48,49,47,49,49,52,55,149
48,48,48,47,49,52,56,149
48,48,49,48,49,49,55,149
48,48,48,48,49,49,56,149
48,49,47,51,49,52,55,149
48,48,49,51,49,60,57,149
48,48,47,48,49,53,55,149
48,49,47,48,49,50,57,149
48,48,48,48,49,50,59,149
48,48,66,48,49,52,56,149
48,48,48,50,49,50,57,149
48,49,49,50,49,52,58,149
48,47,47,54,49,51,57,149
48,47,48,51,49,51,57,149
48,47,48,49,49,51,56,149
48,46,47,47,49,51,56,149
48,46,47,47,49,50,56,149
48,46,47,47,49,52,70,149
48,47,48,50,49,52,57,149
48,58,47,47,49,50,57,149
48,47,47,47,49,50,57,149
48,47,48,47,49,51,58,149
48,47,47,48,49,50,57,149
48,46,49,52,49,49,57,149
48,47,52,49,49,53,57,149
48,48,49,48,49,50,56,149
48,47,48,49,49,52,56,149
48,48,48,49,49,49,56,149
48,48,48,46,49,51,58,149
48,48,47,47,49,51,57,149
48,47,47,47,49,51,58,149
48,46,47,50,49,50,56,149
48,49,47,47,49,50,56,149
48,48,47,51,49,51,57,149
48,48,48,51,49,49,57,149
48,47,46,63,49,49,57,149
48,47,46,70,49,55,57,149
48,48,46,62,49,62,56,149
48,48,54,57,49,51,57,149
48,48,47,59,49,49,58,149
48,49,47,65,49,50,56,149
48,48,48,51,49,49,57,149
48,48,47,48,49,49,56,149
48,46,48,52,49,49,57,149
48,47,48,49,49,49,59,149
48,47,48,50,49,58,58,149
48,47,48,50,49,49,56,149
48,47,49,49,49,50,65,149
48,48,48,48,49,50,56,149
48,47,48,49,49,49,57,149
48,46,47,48,49,53,57,149
48,46,49,50,49,50,56,149
48,47,53,50,49,54,57,149
48,61,48,48,49,51,55,149
48,47,47,47,49,51,57,149
48,46,47,50,49,51,56,149
48,47,48,49,49,49,56,149
48,46,47,51,49,50,56,149
48,47,47,51,49,49,56,149
48,46,47,50,49,49,55,149
48,47,48,49,49,52,56,149
48,46,49,47,49,53,56,149
48,47,50,58,49,50,56,149
48,47,47,47,49,51,57,149
48,48,48,47,49,50,57,149
48,47,54,47,49,49,57,149
48,47,48,50,49,50,57,149
48,49,48,48,49,51,56,149
48,48,49,50,49,50,63,149
48,55,46,51,49,61,57,149
48,49,48,48,49,50,59,149
48,48,47,50,49,50,59,149
48,47,48,51,49,51,58,149
48,47,48,48,49,52,55,149
48,47,48,50,49,50,57,149
48,48,48,48,49,49,57,149
48,46,49,50,49,49,68,149
48,46,48,53,49,50,60,149
48,47,53,49,49,49,56,149
48,46,50,46,49,50,57,149
48,47,49,51,49,52,56,149
48,47,47,49,49,49,56,149
48,49,47,50,49,50,56,149
48,46,49,47,49,50,57,149
48,48,47,47,49,50,54,149
48,47,48,47,49,50,55,149
48,47,47,49,49,49,55,149
48,57,47,47,49,50,55,149
48,46,48,47,49,49,56,149
48,47,50,47,49,50,56,149
48,47,52,49,49,50,56,149
48,46,50,48,49,50,56,149
48,46,48,50,49,52,56,149
48,47,50,47,49,51,56,149
48,46,47,49,49,51,57,149
48,47,48,49,49,49,55,149
48,47,48,49,49,51,55,149
48,46,48,49,49,50,56,149
48,47,48,49,49,52,58,149
48,47,47,49,49,50,57,149
48,47,47,47,49,50,56,149
48,47,47,49,49,61,56,149
48,46,49,48,49,52,58,149
48,47,47,47,49,51,55,149
48,48,48,48,49,49,56,149
48,47,49,47,49,50,58,149
48,47,48,50,49,49,66,149
48,47,48,47,49,51,56,149
48,47,48,48,49,50,56,149
48,47,48,49,49,51,57,149
48,47,48,50,49,50,57,149
48,47,47,48,49,50,58,149
48,48,49,48,49,50,57,149
48,48,53,50,49,52,58,149
48,48,49,48,49,50,57,149
48,46,47,55,49,50,56,149
48,48,49,54,49,50,59,149
48,46,47,59,49,49,55,149
48,48,47,51,49,49,57,149
48,47,46,52,49,50,58,149
48,58,47,49,49,50,56,149
48,46,47,50,49,49,56,149
48,46,47,48,49,49,56,149
48,46,50,49,49,49,55,149
48,47,48,48,49,49,56,149
48,47,48,49,49,50,56,149
48,47,47,52,49,50,56,149
48,46,48,48,49,51,57,149
48,46,46,51,49,50,57,149
48,47,46,48,49,50,55,149
48,47,47,49,49,50,56,149
48,46,46,49,49,51,56,149
48,46,47,49,49,52,56,149
48,47,47,50,49,61,57,149
48,47,50,49,49,50,56,149
48,47,47,50,49,51,56,149
48,46,48,49,49,52,58,149
48,47,47,49,49,51,57,149
48,47,49,52,49,55,56,149
48,47,47,50,49,52,59,149
48,47,47,50,49,57,58,149
48,47,48,51,49,50,56,149
48,46,48,48,49,50,57,149
48,46,51,51,49,51,55,149
48,46,48,49,49,50,55,149
48,48,48,57,49,51,55,149
48,49,49,48,49,52,56,149
48,47,48,47,49,52,57,149
48,47,48,48,49,51,55,149
48,46,47,47,49,51,56,149
48,46,48,47,49,52,55,149
48,48,48,48,49,52,56,149
48,47,48,47,49,52,55,149
48,46,52,48,49,51,56,149
48,58,47,47,49,51,55,149
48,48,47,47,49,51,56,149
48,49,49,47,49,51,54,149
48,48,49,47,49,50,57,149
48,48,49,47,49,50,57,149
48,47,47,48,49,50,58,149
48,49,48,48,49,51,56,149
48,49,47,47,49,49,55,149
48,48,53,48,49,51,56,149
48,49,47,49,49,52,54,149
48,48,48,55,49,55,59,149
48,50,50,49,49,60,67,149
48,48,49,48,49,50,56,149
48,49,47,48,49,50,57,149
48,47,49,49,49,50,55,149
48,47,49,51,49,50,59,149
48,47,47,47,49,55,56,149
48,46,50,47,49,51,56,149
48,47,50,56,49,52,55,149
48,46,52,49,49,50,56,149
48,47,48,50,49,49,56,149
48,47,48,49,49,51,58,149
48,48,48,48,49,54,56,149
48,47,49,47,49,52,56,149
48,47,47,48,49,50,56,149
48,47,48,47,49,50,56,149
48,46,47,49,49,49,57,149
48,47,48,47,49,49,57,149
48,46,48,49,49,51,56,149
48,47,47,47,49,52,58,149
48,47,49,49,49,51,57,149
48,47,52,49,49,51,57,149
48,47,49,47,49,50,55,149
48,46,47,47,49,50,57,149
48,57,49,47,49,49,56,149
48,47,47,46,49,50,56,149
48,47,50,46,49,50,56,149
48,46,48,47,49,50,55,149
48,47,50,48,49,49,56,149
48,47,48,49,49,51,55,149
48,46,48,48,49,51,55,149
48,46,48,47,49,52,65,149
48,48,47,47,49,51,56,149
48,50,53,50,49,61,57,149
48,49,49,58,49,50,56,149
48,46,49,48,49,51,55,149
48,46,49,52,49,50,56,149
48,48,48,49,49,53,57,149
48,46,48,49,49,49,56,149
48,48,48,49,49,49,56,149
48,47,48,51,49,49,60,149
48,47,49,48,49,50,56,149
48,47,48,49,49,49,56,149
48,46,48,49,49,50,56,149
48,46,48,50,49,50,57,149
48,46,50,49,49,50,57,149
48,46,53,50,49,50,58,149
48,46,48,49,49,49,57,149
48,46,48,50,49,49,56,149
48,46,48,50,49,50,55,149
48,46,48,50,49,52,56,149
48,49,48,48,49,51,56,149
48,48,47,48,49,51,61,149
48,47,48,48,49,51,56,149
48,46,64,50,49,50,55,149
48,47,52,50,49,49,57,149
48,46,48,49,49,49,56,149
48,58,48,49,49,51,55,149
48,48,47,48,49,49,56,149
48,46,52,58,49,49,55,149
48,47,47,49,49,50,57,149
48,46,49,48,49,50,58,149
48,46,49,49,49,49,59,149
48,47,48,49,49,48,57,149
48,46,47,49,49,48,56,149
48,47,47,47,49,51,55,149
48,47,47,50,49,53,57,149
48,47,47,47,49,52,57,149
48,48,48,48,49,50,56,149
48,47,49,51,49,50,57,149
48,47,48,49,49,51,56,149
48,46,48,51,49,50,55,149
48,47,51,50,49,50,55,149
48,49,49,47,49,50,56,149
48,47,47,47,49,49,57,149
48,47,47,48,49,50,56,149
48,48,47,50,49,50,58,149
48,47,47,51,49,49,56,149
48,47,47,50,49,50,57,149
48,47,47,49,49,49,56,149
48,46,47,49,49,49,56,149
48,47,47,49,49,49,57,149
48,47,48,47,49,49,56,149
48,48,47,59,49,49,57,149
48,48,53,50,49,49,57,149
48,46,48,51,49,51,56,149
48,47,47,49,49,50,57,149
48,47,48,50,49,50,56,149
48,50,47,51,49,50,55,149
48,47,47,51,49,49,56,149
48,46,48,49,49,50,66,149
48,58,47,49,49,50,58,149
48,46,47,50,49,49,61,149
48,48,47,50,49,49,59,149
48,47,50,49,49,49,59,149
48,49,54,50,49,49,62,149
48,47,50,50,49,59,57,149
48,48,48,50,49,50,56,149
48,48,49,49,49,51,57,149
48,47,49,49,49,52,55,149
48,48,48,47,49,52,55,149
48,48,51,50,49,51,57,149
48,48,48,47,49,50,56,149
48,48,51,49,49,51,56,149
48,48,49,47,49,51,55,149
48,48,49,49,49,51,55,149
48,47,49,59,49,50,55,149
48,46,53,48,49,53,55,149
48,46,48,50,49,50,55,149
48,47,48,49,49,51,54,149
48,46,48,50,49,51,55,149
48,46,47,51,49,50,55,149
48,46,50,48,49,51,55,149
48,47,50,47,49,50,55,149
48,47,50,47,49,50,55,149
48,47,50,48,49,50,55,149
48,46,51,47,49,51,54,149
48,46,53,47,49,50,55,149
48,48,49,48,49,49,55,149
48,49,48,48,49,49,56,149
48,47,48,47,49,50,68,149
48,47,49,47,49,49,56,149
48,47,48,48,49,50,55,149
48,48,48,49,49,50,56,149
48,48,48,47,49,51,54,149
48,57,48,47,49,51,59,149
48,48,49,47,49,51,55,149
48,47,54,54,49,51,56,149
48,47,48,48,49,60,55,149
48,46,51,48,49,50,57,149
48,47,49,50,49,50,56,149
48,47,48,51,49,49,55,149
48,47,48,50,49,49,56,149
48,46,48,46,49,50,54,149
48,47,47,46,49,49,55,149
48,48,48,47,49,49,55,149
48,47,47,47,49,49,55,149
48,48,53,47,49,49,55,149
48,47,48,49,49,49,56,149
48,48,47,47,49,49,55,149
48,47,47,47,49,50,55,149
48,47,48,47,49,49,55,149
48,47,48,50,49,50,55,149
48,46,48,49,49,51,56,149
48,47,49,47,49,51,59,149
48,46,47,47,49,50,56,149
48,46,49,49,49,51,57,149
48,52,49,47,49,50,56,149
48,47,48,54,49,50,55,149
48,46,48,47,49,49,55,149
48,48,48,47,49,51,57,149
48,48,48,52,49,50,55,149
48,47,48,49,49,51,57,149
48,46,49,47,49,50,56,149
48,46,48,47,49,50,55,149
48,47,49,47,49,50,56,149
48,48,49,47,49,50,56,149
48,47,52,47,49,50,56,149
48,59,49,52,49,51,56,149
48,47,52,53,49,50,55,149
48,46,49,49,49,61,56,149
48,46,48,47,49,50,56,149
48,46,48,49,49,49,57,149
48,48,48,48,49,49,56,149
48,47,49,49,49,51,57,149
48,48,48,47,49,52,57,149
48,48,48,50,49,50,56,149
48,47,48,47,49,51,56,149
48,47,53,55,49,50,57,149
48,47,47,51,49,49,57,149
48,47,49,48,49,50,56,149
48,47,49,51,49,50,56,149
48,48,49,50,49,50,56,149
48,49,49,50,49,52,57,149
48,47,48,47,49,50,55,149
48,46,47,48,49,50,56,149
48,48,47,47,49,51,55,149
48,47,48,50,49,50,57,149
48,47,47,47,49,51,56,149
48,47,47,52,49,50,66,149
48,46,52,47,49,50,56,149
48,48,49,47,49,49,55,149
48,48,47,48,49,50,56,149
48,48,47,48,49,50,57,149
48,48,48,49,49,51,54,149
48,47,47,52,49,51,56,149
48,47,47,46,49,50,55,149
48,47,48,47,49,50,56,149
48,47,47,54,49,49,57,149
48,47,49,48,49,51,56,149
48,48,48,47,49,52,55,149
48,47,47,48,49,51,56,149
48,59,52,51,49,60,55,149
48,51,49,52,49,50,57,149
48,48,49,50,49,51,58,149
48,48,48,49,49,50,57,149
48,47,47,48,49,50,56,149
48,47,47,48,49,50,57,149
48,47,48,47,49,49,57,149
48,47,48,48,49,50,56,149
48,46,48,48,49,52,55,149
48,47,48,47,49,50,56,149
48,48,47,50,49,50,55,149
48,47,52,53,49,50,56,149
48,46,48,52,49,53,55,149
48,48,47,52,49,50,55,149
48,48,48,58,49,51,56,149
48,47,50,51,49,49,55,149
48,47,48,50,49,52,55,149
48,46,49,48,49,50,68,149
48,47,48,47,49,50,58,149
48,46,48,49,49,51,58,149
48,46,47,49,49,50,58,149
48,46,48,47,49,50,58,149
48,47,47,51,49,50,58,149
48,48,50,48,49,49,57,149
48,48,53,48,49,50,57,149
48,47,49,49,49,50,61,149
48,48,48,48,49,49,57,149
48,47,48,50,49,51,61,149
48,48,49,51,49,50,58,149
48,48,49,47,49,49,58,149
48,47,48,49,49,52,59,149
48,47,49,49,49,50,57,149
48,47,48,54,49,62,56,149
48,48,50,48,49,53,55,149
48,61,49,47,49,54,57,149
48,48,48,48,49,50,57,149
48,49,51,48,49,49,57,149
48,46,48,47,49,51,58,149
48,47,48,48,49,49,55,149
48,47,49,48,49,49,57,149
48,47,49,50,49,51,55,149
48,47,48,48,49,51,57,149
48,46,48,49,49,50,56,149
48,47,49,48,49,49,56,149
48,47,48,48,49,50,57,149
48,46,47,55,49,49,56,149
48,48,48,54,49,49,55,149
48,48,49,56,49,51,66,149
48,46,48,56,49,50,56,149
48,46,48,63,49,49,56,149
48,46,47,55,49,49,56,149
48,47,47,59,49,49,60,149
48,47,47,46,49,50,57,149
48,47,47,53,49,49,55,149
48,47,48,49,49,49,58,149
48,47,48,49,49,49,56,149
48,47,47,48,49,49,56,149
48,47,47,47,49,51,56,149
48,46,49,48,49,49,56,149
48,47,48,48,49,52,57,149
48,46,53,48,49,50,55,149
48,48,47,49,49,49,58,149
48,46,50,48,49,49,55,149
48,47,47,48,49,48,55,149
48,47,48,47,49,59,59,149
48,48,49,55,49,50,56,149
48,47,48,47,49,51,58,149
48,60,49,56,49,51,57,149
48,48,47,51,49,51,56,149
48,46,49,51,49,52,57,149
48,48,49,47,49,51,56,149
48,48,55,48,49,52,57,149
48,47,50,47,49,56,58,149
48,47,49,48,49,50,56,149
48,46,47,50,49,51,57,149
48,47,49,50,49,48,56,149
48,48,48,50,49,51,68,149
48,50,48,49,49,50,57,149
48,48,47,49,49,50,57,149
48,48,47,51,49,52,58,149
48,47,49,48,49,50,59,149
48,48,49,53,49,53,56,149
48,48,48,47,49,54,55,149
48,47,50,47,49,54,56,149
48,48,52,48,49,51,57,149
48,48,48,48,49,52,58,149
48,47,48,47,49,50,57,149
48,46,49,48,49,58,56,149
48,46,48,50,49,52,56,149
48,47,47,46,49,51,55,149
48,48,48,48,49,52,60,149
48,46,48,49,49,51,55,149
48,47,48,50,49,51,56,149
48,47,48,47,49,53,56,149
48,49,49,52,49,52,55,149
48,46,49,49,49,51,56,149
48,47,53,49,49,61,58,149
48,48,49,48,49,49,57,149
48,48,50,49,49,48,57,149
48,50,50,47,49,49,57,149
48,48,48,49,49,49,58,149
48,58,47,47,49,51,57,149
48,49,46,51,49,51,57,149
48,47,48,47,49,51,55,149
48,48,47,47,49,50,58,149
48,48,47,48,49,50,57,149
48,47,47,47,49,50,66,149
48,49,47,46,49,50,58,149
48,48,54,49,49,51,57,149
48,48,49,47,49,53,58,149
48,47,48,52,49,51,55,149
48,48,48,48,49,52,58,149
48,48,48,48,49,51,57,149
48,49,48,49,49,52,57,149
48,47,49,46,49,53,59,149
48,49,47,48,49,51,54,149
48,47,47,51,49,52,57,149
48,46,48,50,49,51,56,149
48,47,48,47,49,49,56,149
48,46,47,49,49,50,58,149
48,47,47,48,49,50,55,149
48,47,48,50,49,51,58,149
48,46,47,48,49,49,55,149
48,47,48,51,49,49,55,149
48,46,47,53,49,50,55,149
48,49,47,49,49,49,55,149
48,49,47,48,49,49,56,149
48,47,47,49,49,51,57,149
48,48,47,48,49,61,56,149
48,47,47,50,49,51,56,149
48,46,48,46,49,50,65,149
48,49,47,49,49,50,58,149
48,47,48,49,49,51,55,149
48,47,47,47,49,50,59,149
48,48,49,48,49,50,56,149
48,62,49,47,49,52,57,149
48,48,47,50,49,50,64,149
48,47,55,53,49,50,56,149
48,48,47,49,49,50,61,149
48,47,48,48,49,51,59,149
48,49,48,49,49,50,59,149
48,49,47,47,49,51,57,149
48,46,49,47,49,51,61,149
48,47,50,49,49,51,59,149
48,48,47,58,49,51,57,149
48,49,47,54,49,51,60,149
48,48,47,61,49,50,57,149
48,48,49,57,49,51,58,149
48,47,47,53,49,52,62,149
48,48,48,63,49,52,56,149
48,47,47,67,49,52,57,149
48,48,48,59,49,50,56,149
48,48,47,50,49,50,57,149
48,47,49,49,49,52,57,149
48,47,47,49,49,51,55,149
48,47,48,47,49,52,56,149
48,48,48,48,49,51,57,149
48,47,48,47,49,50,59,149
48,47,47,47,49,49,60,149
48,48,47,50,49,50,58,149
48,47,48,49,49,59,56,149
48,47,47,49,49,51,57,149
48,48,49,48,49,50,58,149
48,46,53,54,49,50,57,149
48,47,50,48,49,53,57,149
48,47,50,50,49,53,66,149
48,48,50,50,49,50,56,149
48,47,50,50,49,51,60,149
48,59,50,50,49,50,58,149
48,48,49,50,49,53,57,149
48,47,48,51,49,52,56,149
48,46,48,53,49,50,55,149
48,46,47,50,49,52,58,149
48,46,55,48,49,50,57,149
48,47,48,48,49,51,58,149
48,46,48,47,49,50,55,149
48,48,52,50,49,50,55,149
48,48,50,52,49,51,55,149
48,48,48,47,49,49,55,149
48,46,48,47,49,51,58,149
48,47,48,48,49,50,56,149
48,47,47,49,49,50,55,149
48,47,48,47,49,50,56,149
48,48,54,47,49,50,56,149
48,46,49,47,49,50,55,149
48,48,48,47,49,51,55,149
48,47,51,46,49,50,55,149
48,48,50,47,49,49,55,149
48,47,48,48,49,52,55,149
48,48,49,49,49,50,54,149
48,47,54,47,49,50,59,149
48,47,48,47,49,50,57,149
48,46,48,47,49,61,57,149
48,46,47,55,49,50,56,149
48,47,46,48,49,52,58,149
48,47,47,50,49,51,67,149
48,46,47,48,49,49,58,149
48,47,47,48,49,51,58,149
48,47,47,48,49,51,55,149
48,47,47,48,49,49,55,149
48,49,47,49,49,51,56,149
48,47,48,49,49,50,58,149
48,58,48,49,49,50,57,149
48,47,48,48,49,50,58,149
48,48,49,47,49,50,56,149
48,47,48,48,49,48,57,149
48,47,54,47,49,50,56,149
48,46,49,47,49,50,56,149
48,47,47,48,49,58,55,149
48,47,48,49,49,50,55,149
48,46,49,48,49,50,55,149
48,47,48,56,49,51,56,149
48,47,48,57,49,50,55,149
48,47,49,53,49,49,55,149
48,46,48,50,49,49,57,149
48,48,48,48,49,51,57,149
48,47,50,48,49,51,60,149
48,47,48,50,49,50,61,149
48,47,47,49,49,49,57,149
48,49,48,47,49,49,57,149
48,50,47,49,49,50,56,149
48,49,54,50,49,51,57,149
48,48,47,51,49,50,57,149
48,48,47,52,49,51,56,149
48,48,47,50,49,63,55,149
48,49,46,49,49,50,57,149
48,46,46,51,49,50,56,149
48,46,47,49,49,50,57,149
48,47,49,49,49,51,55,149
48,48,46,51,49,50,56,149
48,48,48,49,49,50,57,149
48,47,47,48,49,51,57,149
48,46,47,56,49,51,59,149
48,47,47,49,49,54,57,149
48,46,47,49,49,51,57,149
48,47,48,49,49,50,57,149
48,47,54,47,49,51,57,149
48,47,47,51,49,50,58,149
48,47,47,48,49,50,58,149
48,46,47,48,49,50,56,149
48,47,47,51,49,52,57,149
48,46,47,55,49,49,57,149
48,47,47,48,49,49,58,149
48,47,47,58,49,52,57,149
48,47,47,49,49,52,57,149
48,46,47,51,49,50,56,149
48,48,47,48,49,50,57,149
48,49,49,48,49,50,57,149
48,48,48,48,49,50,57,149
48,47,48,54,49,50,64,149
48,47,53,47,49,49,56,149
48,47,47,47,49,50,58,149
48,47,47,47,49,52,56,149
48,47,48,49,49,51,57,149
48,46,47,47,49,52,71,149
48,47,46,56,49,54,58,149
48,46,47,49,49,62,58,149
48,47,48,49,49,53,60,149
48,47,48,48,49,52,57,149
48,47,48,50,49,52,56,149
48,46,47,49,49,53,58,149
48,47,47,53,49,53,58,149
48,47,47,49,49,53,57,149
48,47,47,49,49,51,55,149
48,47,52,50,49,53,56,149
48,47,50,49,49,54,56,149
48,47,49,52,49,53,57,149
48,47,49,48,49,53,55,149
48,46,49,50,49,52,55,149
48,59,49,56,49,51,57,149
48,46,48,49,49,50,56,149
48,47,49,47,49,51,57,149
